,weight,prod_distance,time_delivery,target
1793,73.0,2135.0,9.0,782812.9618052801
1794,55.0,1346.0,10.0,773914.2508572766
1795,46.0,2231.0,4.0,562494.7481415536
1796,37.0,2501.0,13.0,565368.9979983787
1797,37.0,2471.0,2.0,767492.5279983788
1798,37.0,1161.0,13.0,741779.1827244101
1799,1.0,1459.0,8.0,691056.4440008645
1800,37.0,1161.0,1.0,726647.6124644242
1801,19.0,1459.0,14.0,478941.1318136714
1802,19.0,2163.0,13.0,764092.8581415537
1803,37.0,1804.0,11.0,635187.2081415536
1804,37.0,2043.0,3.0,576391.8123281042
1805,64.0,1284.0,2.0,803003.29180528
1806,46.0,2476.0,6.0,720476.6518136715
1807,46.0,1161.0,2.0,666389.9381415535
1808,55.0,1237.0,14.0,604405.0740008645
1809,73.0,1335.0,8.0,603135.7879983787
1810,46.0,1804.0,14.0,637257.1125970788
1811,28.0,2231.0,5.0,675843.1318735133
1812,73.0,2796.0,4.0,588963.9949412772
1813,37.0,1459.0,5.0,581075.222352141
1814,1.0,1797.0,6.0,571556.0324994893
1815,1.0,2118.0,6.0,494951.26535776514
1816,55.0,2416.0,9.0,555298.6449294311
1817,82.0,2471.0,2.0,823483.7308572765
1818,28.0,1928.0,8.0,602132.9653672726
1819,28.0,1284.0,13.0,548655.9649412772
1820,37.0,1928.0,4.0,493486.43259707873
1821,28.0,1731.0,6.0,461005.7999192636
1822,37.0,2796.0,8.0,643217.7621824719
1823,19.0,2488.0,3.0,736643.7524994892
1824,46.0,1335.0,8.0,697213.5723281042
1825,37.0,1284.0,13.0,734299.7925970787
1826,28.0,1734.0,9.0,674160.64180528
1827,19.0,2796.0,14.0,512768.1549294312
1828,37.0,1804.0,3.0,534611.3537311212
1829,37.0,1467.0,11.0,770386.1749412772
1830,10.0,2074.0,2.0,603455.9653672726
1831,64.0,1731.0,9.0,639677.4969504637
1832,82.0,2913.0,2.0,762031.0569504637
1833,28.0,2163.0,11.0,638275.9933498312
1834,55.0,2488.0,10.0,803894.29180528
1835,10.0,1734.0,14.0,784161.3718735133
1836,55.0,1797.0,8.0,725927.1787274452
1837,10.0,2476.0,1.0,774679.2508572766
1838,64.0,2936.0,8.0,548583.9649412772
1839,64.0,1346.0,5.0,646740.007679752
1840,28.0,2631.0,11.0,703478.342182472
1841,1.0,2913.0,2.0,501934.4423521411
1842,46.0,1346.0,10.0,707239.7769504638
1843,55.0,1783.0,7.0,538343.0927244101
1844,82.0,2471.0,13.0,642378.2566874628
1845,19.0,2501.0,14.0,519695.66536727257
1846,19.0,1284.0,9.0,494868.1314326305
1847,64.0,1783.0,4.0,597001.1349294311
1848,64.0,1237.0,14.0,678972.5308572765
1849,19.0,1734.0,1.0,740564.1827244101
1850,1.0,1734.0,10.0,640298.4969504637
1851,46.0,1734.0,7.0,732929.5212148326
1852,73.0,2163.0,8.0,598320.0539110985
1853,55.0,2471.0,10.0,803959.9318735134
1854,64.0,2043.0,5.0,601008.0508572765
1855,28.0,2913.0,2.0,461255.2524644242
1856,37.0,1567.0,14.0,777988.0749294312
1857,55.0,2163.0,13.0,764073.3718136714
1858,55.0,2105.0,6.0,675348.6369504638
1859,55.0,1284.0,5.0,616126.8187274452
1860,28.0,1467.0,14.0,670330.6739110985
1861,64.0,2043.0,3.0,735091.7925970787
1862,19.0,1284.0,3.0,460075.4587274453
1863,28.0,1335.0,4.0,665349.6540008646
1864,73.0,2098.0,1.0,766988.5279983788
1865,28.0,1731.0,5.0,492766.43259707873
1866,28.0,2098.0,3.0,756541.807679752
1867,73.0,2163.0,10.0,480871.4179983788
1868,37.0,2631.0,10.0,756424.807679752
1869,73.0,1731.0,6.0,606684.6524994893
1870,82.0,1772.0,11.0,447505.9140008646
1871,1.0,1346.0,2.0,609750.8612369471
1872,19.0,2631.0,5.0,646857.007679752
1873,46.0,1284.0,3.0,782605.9618052801
1874,82.0,1772.0,7.0,665957.9381415535
1875,64.0,1797.0,9.0,664053.6540008646
1876,19.0,1567.0,8.0,771598.712182472
1877,55.0,2163.0,11.0,569367.182182472
1878,1.0,2416.0,2.0,601122.4781415536
1879,37.0,2680.0,3.0,571347.7725970788
1880,1.0,2936.0,13.0,615063.1314326305
1881,55.0,2135.0,13.0,835638.9104500827
1882,37.0,2098.0,14.0,572791.905357765
1883,55.0,2631.0,9.0,703464.6924644242
1884,82.0,2680.0,2.0,601095.4781415536
1885,10.0,2936.0,9.0,728522.5199192637
1886,1.0,1783.0,7.0,766196.5279983788
1887,10.0,1237.0,2.0,698445.1579983787
1888,46.0,2680.0,10.0,478374.1318136714
1889,19.0,2680.0,3.0,555919.6449294311
1890,73.0,1161.0,12.0,602685.0118735133
1891,55.0,2074.0,11.0,598032.0539110985
1892,73.0,2700.0,11.0,574698.6076797519
1893,1.0,2074.0,9.0,491320.7040008646
1894,46.0,2796.0,11.0,667824.8924994892
1895,64.0,1237.0,11.0,607899.6524994893
1896,37.0,2098.0,1.0,600893.9818052801
1897,82.0,2476.0,3.0,724558.172352141
1898,55.0,2416.0,13.0,638563.9933498312
1899,10.0,2028.0,10.0,612101.5447340297
1900,55.0,2501.0,7.0,607450.7253577651
1901,73.0,1346.0,9.0,779395.9139110985
1902,37.0,2796.0,12.0,637338.7758336186
1903,37.0,1237.0,4.0,606800.1079669729
1904,10.0,1237.0,1.0,602216.9818052801
1905,55.0,1928.0,10.0,767863.3933498312
1906,46.0,2231.0,3.0,675849.2653672725
1907,28.0,2488.0,5.0,449800.5079669729
1908,73.0,2135.0,1.0,634489.7204500827
1909,46.0,2700.0,12.0,669210.1149294311
1910,55.0,2488.0,1.0,804115.0153672725
1911,37.0,1335.0,13.0,505771.8899192636
1912,55.0,2476.0,2.0,452696.44535776513
1913,19.0,2098.0,14.0,730756.3891183891
1914,82.0,2105.0,1.0,635549.3639110986
1915,82.0,1459.0,12.0,674864.552182472
1916,37.0,1161.0,10.0,720080.6518136715
1917,55.0,2118.0,5.0,481564.4179983788
1918,82.0,1567.0,14.0,625906.0249412772
1919,55.0,2231.0,14.0,669803.1812369471
1920,10.0,1928.0,5.0,783905.1969504637
1921,37.0,2631.0,11.0,637961.2724994892
1922,37.0,1797.0,11.0,736214.9169504638
1923,64.0,2043.0,7.0,719157.0123281042
1924,10.0,2501.0,12.0,755992.4102069426
1925,55.0,2913.0,8.0,596835.0539110985
1926,46.0,1772.0,9.0,602375.9653672726
1927,82.0,1467.0,1.0,697510.5723281042
1928,28.0,1284.0,14.0,639961.5718735134
1929,46.0,1335.0,1.0,517394.3218052801
1930,1.0,2501.0,3.0,480240.8958336187
1931,1.0,1797.0,2.0,636690.1125970788
1932,64.0,2471.0,7.0,556090.6449294311
1933,28.0,2135.0,8.0,800845.4908572766
1934,46.0,2501.0,2.0,760100.1612148324
1935,28.0,1783.0,10.0,574113.6076797519
1936,55.0,1734.0,1.0,733855.30180528
1937,64.0,2118.0,7.0,549293.3804500827
1938,37.0,1346.0,7.0,638411.2579669729
1939,73.0,1928.0,13.0,747921.9133498312
1940,19.0,2074.0,14.0,639644.2724994892
1941,37.0,1237.0,1.0,616270.8187274452
1942,37.0,1731.0,7.0,517363.6812148326
1943,1.0,2135.0,7.0,697500.1579983787
1944,37.0,1284.0,10.0,761428.8118735134
1945,73.0,2028.0,10.0,674088.3166874629
1946,82.0,2796.0,10.0,646605.007679752
1947,19.0,1237.0,2.0,641534.7621824719
1948,55.0,2913.0,7.0,698148.1579983787
1949,46.0,2043.0,5.0,774103.2508572766
1950,37.0,2074.0,4.0,666917.4079669729
1951,1.0,2074.0,12.0,760908.1314326304
1952,46.0,2118.0,10.0,641743.5212369472
1953,64.0,2105.0,2.0,701070.9839110986
1954,28.0,2105.0,4.0,783040.8012148325
1955,82.0,1928.0,2.0,480079.4179983788
1956,82.0,2074.0,14.0,518615.66536727257
1957,28.0,1928.0,9.0,777859.4402069426
1958,28.0,2135.0,10.0,736644.1314326305
1959,73.0,2135.0,5.0,744905.1281415536
1960,46.0,2416.0,14.0,756557.6039110986
1961,55.0,2043.0,8.0,639193.545357765
1962,55.0,2416.0,5.0,548439.9649412772
1963,1.0,2118.0,13.0,637512.6012148325
1964,46.0,2936.0,2.0,490264.2076797519
1965,37.0,2043.0,11.0,692510.4525970788
1966,28.0,1335.0,6.0,537510.1314326305
1967,10.0,1797.0,3.0,634572.6249294311
1968,73.0,2098.0,2.0,759693.1314326304
1969,73.0,1783.0,13.0,608466.2537311212
1970,37.0,2043.0,9.0,459508.4587274453
1971,55.0,1459.0,2.0,449641.7625970788
1972,37.0,2028.0,7.0,610101.8612369471
1973,37.0,1346.0,1.0,598212.0539110985
1974,64.0,2105.0,8.0,605796.4425970789
1975,37.0,1284.0,2.0,576175.8123281042
1976,55.0,2231.0,13.0,755437.5849294312
1977,64.0,1797.0,11.0,450952.5079669729
1978,19.0,2700.0,4.0,705599.4299192637
1979,73.0,1237.0,1.0,537953.5412369472
1980,55.0,2163.0,5.0,743806.562352141
1981,19.0,2043.0,9.0,550364.3804500827
1982,55.0,2476.0,5.0,647145.007679752
1983,46.0,1284.0,5.0,603945.0118735133
1984,37.0,1161.0,8.0,745094.1281415536
1985,1.0,1772.0,7.0,496312.8812369472
1986,55.0,1161.0,11.0,843124.9708572765
1987,46.0,2163.0,6.0,530592.3921824719
1988,37.0,1797.0,4.0,495923.26535776514
1989,55.0,2135.0,9.0,669413.4733498312
1990,28.0,2476.0,13.0,784869.8653672726
1991,64.0,1335.0,2.0,532696.1025970788
1992,46.0,2098.0,13.0,737715.1314326305
1993,46.0,2476.0,9.0,524614.2079983788
1994,73.0,2163.0,12.0,705551.8812148325
1995,64.0,2028.0,5.0,541032.5047340296
1996,82.0,2471.0,9.0,603685.0740008645
1997,37.0,2416.0,11.0,803734.9318735134
1998,19.0,1567.0,2.0,524442.5533498311
1999,10.0,2074.0,10.0,761752.8118735134
2000,46.0,2135.0,5.0,676953.4987274453
2001,73.0,2098.0,14.0,559078.3212148325
2002,1.0,1161.0,5.0,667592.4079669729
2003,1.0,2043.0,3.0,576776.9627244101
2004,64.0,2680.0,9.0,513967.20020694257
2005,55.0,2098.0,5.0,764857.8581415537
2006,1.0,1772.0,12.0,637223.2579669729
2007,1.0,1731.0,6.0,608447.972182472
2008,19.0,1346.0,8.0,536294.3537311212
2009,73.0,1804.0,3.0,756721.807679752
2010,37.0,1467.0,9.0,675465.6369504638
2011,82.0,1567.0,1.0,756640.807679752
2012,73.0,2476.0,2.0,611079.2523281042
2013,10.0,1772.0,11.0,676059.1318735133
2014,10.0,2476.0,13.0,743904.0118136714
2015,82.0,1797.0,4.0,647621.8524644242
2016,1.0,2118.0,12.0,735402.2518735133
2017,73.0,1161.0,7.0,647037.007679752
2018,28.0,2476.0,12.0,640209.7037311213
2019,28.0,2043.0,5.0,534100.8079669729
2020,46.0,2488.0,11.0,638304.6012148325
2021,28.0,1346.0,12.0,700072.3502069425
2022,19.0,2163.0,9.0,638589.7037311213
2023,64.0,2936.0,10.0,549139.2691183892
2024,73.0,1467.0,1.0,674472.2653672725
2025,46.0,1797.0,4.0,588018.9949412772
2026,10.0,2098.0,4.0,816206.7404500827
2027,82.0,2488.0,5.0,641959.6923281042
2028,19.0,1284.0,10.0,538811.0927244101
2029,10.0,2231.0,9.0,585978.7891183892
2030,64.0,1161.0,5.0,718006.0053577651
2031,55.0,1804.0,3.0,734970.2518735133
2032,28.0,2501.0,13.0,694516.6037311212
2033,82.0,1804.0,11.0,574806.6076797519
2034,1.0,1772.0,1.0,517826.3218052801
2035,46.0,1335.0,2.0,790120.2049412772
2036,28.0,1731.0,14.0,699074.9533498312
2037,64.0,2700.0,9.0,752560.922182472
2038,46.0,1731.0,3.0,647172.007679752
2039,1.0,2471.0,6.0,530232.3921824719
2040,19.0,1335.0,9.0,494913.1314326305
2041,55.0,2936.0,8.0,523084.0181415536
2042,46.0,2501.0,11.0,701934.9839110986
2043,73.0,2105.0,10.0,797334.5649294312
2044,10.0,2118.0,7.0,544215.0924644242
2045,46.0,2488.0,13.0,762004.8118735134
2046,55.0,1928.0,7.0,601386.9612148325
2047,55.0,1284.0,7.0,608591.972182472
2048,19.0,2105.0,11.0,736050.2518735133
2049,55.0,2118.0,11.0,603072.7879983787
2050,19.0,1161.0,7.0,561515.65180528
2051,1.0,1335.0,14.0,493270.43259707873
2052,19.0,2488.0,14.0,517151.3218052801
2053,10.0,1459.0,6.0,525954.5533498311
2054,1.0,1567.0,10.0,571131.7725970788
2055,28.0,2163.0,10.0,498241.9323281041
2056,55.0,2631.0,5.0,597082.1349294311
2057,82.0,1335.0,8.0,570229.2840008646
2058,55.0,2231.0,5.0,756829.807679752
2059,37.0,1459.0,13.0,738101.2304500827
2060,19.0,2631.0,14.0,524911.2079983788
2061,82.0,2796.0,4.0,719589.0123281042
2062,55.0,2936.0,2.0,641167.5212369472
2063,19.0,2163.0,8.0,572254.957966973
2064,1.0,1804.0,1.0,570210.1366874628
2065,46.0,2796.0,14.0,735595.7925970787
2066,73.0,2118.0,2.0,776556.007679752
2067,73.0,1284.0,13.0,729463.3802069426
2068,19.0,1237.0,10.0,486975.602182472
2069,82.0,2074.0,9.0,607205.1079669729
2070,46.0,1459.0,7.0,678895.207679752
2071,73.0,2488.0,9.0,576076.8123281042
2072,64.0,2913.0,2.0,734459.9169504638
2073,10.0,1772.0,1.0,707091.4153672726
2074,82.0,1161.0,3.0,700724.6049294312
2075,1.0,1772.0,11.0,672666.2412148325
2076,73.0,2105.0,8.0,523039.0181415536
2077,19.0,2163.0,10.0,805030.9318735134
2078,28.0,2028.0,4.0,671594.5727244101
2079,46.0,2074.0,4.0,576155.9627244101
2080,19.0,2913.0,9.0,543906.1387274452
2081,1.0,1335.0,6.0,600756.0508572765
2082,73.0,2913.0,9.0,464084.22911838925
2083,28.0,2118.0,11.0,735134.9169504638
2084,82.0,2631.0,12.0,799417.2239110986
2085,28.0,2471.0,10.0,669017.4733498312
2086,82.0,2098.0,11.0,568789.2840008646
2087,37.0,2163.0,5.0,751386.9091183891
2088,28.0,1237.0,2.0,611889.8327244101
2089,46.0,1335.0,11.0,707776.8691183892
2090,64.0,2488.0,4.0,728040.4366874628
2091,46.0,2680.0,13.0,723014.1858336186
2092,55.0,1335.0,3.0,691645.0849412772
2093,28.0,1731.0,11.0,727937.5199192637
2094,64.0,1335.0,12.0,670277.4733498312
2095,82.0,2700.0,6.0,669583.3202069426
2096,46.0,2028.0,1.0,574518.6076797519
2097,55.0,2043.0,9.0,797694.5649294312
2098,19.0,1467.0,4.0,771903.5566874628
2099,1.0,1734.0,14.0,536594.0853577651
2100,73.0,1734.0,7.0,602636.3058336186
2101,73.0,2680.0,11.0,589098.9949412772
2102,82.0,2501.0,13.0,460040.2524644242
2103,19.0,2936.0,13.0,517291.6812148326
2104,1.0,2631.0,12.0,734559.0240008646
2105,64.0,2028.0,8.0,755893.4102069426
2106,37.0,2074.0,6.0,546514.9799192636
2107,82.0,2231.0,7.0,524874.5533498311
2108,10.0,1284.0,2.0,745620.6558336186
2109,37.0,2135.0,13.0,699829.3502069425
2110,55.0,1467.0,6.0,706114.0604500828
2111,19.0,2105.0,9.0,540276.5047340296
2112,82.0,1237.0,7.0,451806.1724994892
2113,10.0,1797.0,14.0,706978.0604500828
2114,28.0,2105.0,6.0,532147.4940008646
2115,82.0,1567.0,3.0,615262.8187274452
2116,55.0,2118.0,3.0,765239.1258336187
2117,46.0,2680.0,12.0,788797.2049412772
2118,46.0,2631.0,4.0,729467.0949294312
2119,55.0,2135.0,14.0,611601.8327244101
2120,10.0,2936.0,4.0,714440.1225970787
2121,73.0,2913.0,1.0,774562.2508572766
2122,28.0,1335.0,8.0,762042.7153672726
2123,82.0,2471.0,3.0,783897.8653672726
2124,28.0,1459.0,1.0,609324.2523281042
2125,55.0,1567.0,12.0,603892.0740008645
2126,55.0,2501.0,4.0,540447.5047340296
2127,82.0,1459.0,1.0,633816.6249294311
2128,55.0,2471.0,3.0,538572.3723281042
2129,64.0,2631.0,3.0,733242.6076797519
2130,1.0,1335.0,7.0,664278.6540008646
2131,19.0,2098.0,4.0,513844.4339110986
2132,10.0,1467.0,8.0,616008.1314326305
2133,64.0,1731.0,3.0,626599.0249412772
2134,10.0,1459.0,1.0,464759.22911838925
2135,19.0,2118.0,2.0,667673.4079669729
2136,1.0,2074.0,5.0,538086.1314326305
2137,19.0,2631.0,7.0,592305.5504500828
2138,37.0,2118.0,10.0,499045.22272441006
2139,46.0,2936.0,1.0,715699.1324994892
2140,82.0,2074.0,5.0,456967.4647340298
2141,10.0,1335.0,4.0,785241.3718735133
2142,46.0,2135.0,7.0,640827.1153672726
2143,46.0,2680.0,9.0,717547.0053577651
2144,64.0,2105.0,12.0,697814.9533498312
2145,64.0,2913.0,1.0,634577.3639110986
2146,82.0,2043.0,4.0,502294.4423521411
2147,55.0,2796.0,11.0,615055.8187274452
2148,37.0,1783.0,2.0,716288.707966973
2149,37.0,2913.0,14.0,729165.2939110985
2150,82.0,2231.0,4.0,531634.4940008646
2151,73.0,1335.0,9.0,639264.7037311213
2152,82.0,2416.0,9.0,644032.7027244101
2153,28.0,2700.0,1.0,498268.9323281041
2154,19.0,2231.0,8.0,556158.7439110986
2155,1.0,2796.0,11.0,696791.8412369471
2156,1.0,2913.0,8.0,707320.7769504638
2157,28.0,2231.0,1.0,702925.3387274452
2158,55.0,1346.0,8.0,715700.1225970787
2159,82.0,1797.0,1.0,732522.6076797519
2160,1.0,1783.0,13.0,562042.4518735134
2161,46.0,1928.0,4.0,697635.7158336187
2162,19.0,2098.0,12.0,504691.8899192636
2163,37.0,1734.0,2.0,460247.2524644242
2164,55.0,2488.0,9.0,835845.9104500827
2165,55.0,2028.0,12.0,635619.2081415536
2166,82.0,1237.0,9.0,562650.8518136714
2167,10.0,1459.0,13.0,694192.6037311212
2168,37.0,2416.0,13.0,667541.2458336187
2169,19.0,2163.0,11.0,743616.0118136714
2170,46.0,2105.0,3.0,502447.4423521411
2171,10.0,2471.0,6.0,634534.5718136714
2172,46.0,1467.0,6.0,700908.7823521411
2173,1.0,2936.0,5.0,495106.7924994892
2174,37.0,2105.0,14.0,737507.7524994892
2175,19.0,2913.0,11.0,666655.9318136714
2176,46.0,1346.0,2.0,691416.4440008645
2177,82.0,1346.0,12.0,635296.2902069426
2178,55.0,1467.0,8.0,636159.8640008646
2179,46.0,1237.0,12.0,678103.7724644243
2180,37.0,1928.0,8.0,641041.5718735134
2181,1.0,2105.0,11.0,750099.9091183891
2182,37.0,2471.0,5.0,733154.5212148326
2183,19.0,2501.0,9.0,494220.1314326305
2184,19.0,2680.0,5.0,698381.9533498312
2185,73.0,2501.0,5.0,494674.7924994892
2186,73.0,2231.0,5.0,573284.0324994893
2187,37.0,2163.0,8.0,763885.8581415537
2188,73.0,2476.0,9.0,728436.4366874628
2189,10.0,1467.0,14.0,459007.0523521411
2190,28.0,2936.0,1.0,546900.9649412772
2191,1.0,2231.0,14.0,537834.1314326305
2192,1.0,1928.0,11.0,587265.7891183892
2193,46.0,1804.0,12.0,562834.4518735134
2194,37.0,2231.0,8.0,714423.2340008646
2195,10.0,1783.0,10.0,719649.5012369471
2196,82.0,2043.0,6.0,523979.3658336187
2197,37.0,1734.0,14.0,634467.2081415536
2198,55.0,2098.0,13.0,767573.5279983788
2199,46.0,2231.0,14.0,637086.1125970788
2200,10.0,2043.0,7.0,610512.2523281042
2201,46.0,1161.0,4.0,673368.3166874629
2202,64.0,2416.0,2.0,611052.2523281042
2203,46.0,2680.0,2.0,489076.2076797519
2204,19.0,1797.0,9.0,678076.207679752
2205,1.0,1467.0,9.0,804979.0153672725
2206,82.0,2936.0,14.0,504202.1724644242
2207,82.0,1284.0,6.0,713553.7708572765
2208,28.0,2680.0,7.0,746436.9133498312
2209,1.0,1772.0,9.0,496756.9323281041
2210,73.0,1335.0,7.0,562569.8518136714
2211,10.0,2231.0,13.0,525927.5533498311
2212,37.0,2105.0,7.0,511733.1549294312
2213,46.0,2471.0,2.0,747259.1449412772
2214,64.0,1734.0,9.0,780222.1314326304
2215,19.0,2028.0,5.0,646092.007679752
2216,82.0,1797.0,6.0,550508.3804500827
2217,1.0,1804.0,3.0,720490.3127244101
2218,1.0,2936.0,11.0,598275.0539110985
2219,10.0,2700.0,4.0,698013.1579983787
2220,1.0,1734.0,13.0,587130.7891183892
2221,64.0,1804.0,11.0,450955.4537311212
2222,73.0,1797.0,1.0,669100.3653577651
2223,73.0,1284.0,6.0,610245.8612369471
2224,28.0,2631.0,2.0,570561.1366874628
2225,37.0,2680.0,11.0,729356.1321824719
2226,19.0,2631.0,2.0,556553.8108572764
2227,37.0,2135.0,7.0,784809.3718735133
2228,82.0,1928.0,14.0,723026.9479983787
2229,73.0,2680.0,8.0,669282.1149294311
2230,37.0,2135.0,6.0,598131.0539110985
2231,1.0,2074.0,10.0,564693.9979983787
2232,64.0,2135.0,12.0,608242.7253577651
2233,28.0,1731.0,7.0,560761.3212148325
2234,1.0,2074.0,2.0,522679.0181415536
2235,73.0,2043.0,11.0,602791.3569504637
2236,46.0,2796.0,12.0,556760.8108572764
2237,10.0,2476.0,7.0,638808.6012148325
2238,82.0,2028.0,9.0,653636.8291183892
2239,55.0,1567.0,14.0,745500.0187274452
2240,73.0,2074.0,10.0,700665.7823521411
2241,82.0,2118.0,3.0,562663.4518735134
2242,1.0,1161.0,3.0,748052.6099192636
2243,28.0,1237.0,10.0,734056.7925970787
2244,37.0,2501.0,12.0,761986.0569504637
2245,1.0,2471.0,11.0,669898.6739110985
2246,1.0,2043.0,4.0,682950.1314326305
2247,28.0,1284.0,5.0,486570.602182472
2248,10.0,2043.0,5.0,505161.9349412772
2249,55.0,2416.0,10.0,754789.5849294312
2250,73.0,1284.0,9.0,600666.9612148325
2251,64.0,1804.0,14.0,601452.7879983787
2252,28.0,2631.0,5.0,639912.7037311213
2253,1.0,1567.0,14.0,616207.8187274452
2254,1.0,1467.0,4.0,577595.9627244101
2255,37.0,2416.0,1.0,607239.1966874629
2256,10.0,2416.0,10.0,535646.3537311212
2257,37.0,1335.0,10.0,777700.0749294312
2258,28.0,2135.0,14.0,635144.3639110986
2259,1.0,2471.0,3.0,524483.3658336187
2260,1.0,2476.0,1.0,570996.7725970788
2261,46.0,2471.0,13.0,538401.1314326305
2262,73.0,2501.0,13.0,491491.7040008646
2263,46.0,2700.0,14.0,607232.1079669729
2264,73.0,1284.0,5.0,729104.1321824719
2265,10.0,1804.0,11.0,542961.1387274452
2266,64.0,2501.0,10.0,634242.2081415536
2267,28.0,2700.0,4.0,542026.832352141
2268,73.0,1783.0,5.0,485190.01668746286
2269,55.0,1783.0,8.0,666115.9318136714
2270,46.0,1237.0,9.0,508510.7491183892
2271,37.0,2105.0,9.0,799096.4702069425
2272,37.0,1467.0,13.0,803678.29180528
2273,37.0,2231.0,6.0,557697.7439110986
2274,46.0,1459.0,12.0,565089.8358336187
2275,37.0,2471.0,11.0,636654.8640008646
2276,82.0,2098.0,4.0,597627.0539110985
2277,19.0,1804.0,6.0,615855.1314326305
2278,37.0,2118.0,3.0,496879.8812369472
2279,46.0,2476.0,8.0,493054.43259707873
2280,64.0,2680.0,8.0,600987.4781415536
2281,1.0,2105.0,10.0,543106.832352141
2282,28.0,1335.0,9.0,777133.0749294312
2283,37.0,1797.0,2.0,667808.4079669729
2284,64.0,2028.0,10.0,661102.0549412773
2285,19.0,1804.0,3.0,489544.2076797519
2286,10.0,2631.0,3.0,495874.9037311211
2287,1.0,2488.0,12.0,459184.4587274453
2288,37.0,2098.0,4.0,694457.5124994892
2289,19.0,1928.0,7.0,575346.2012369471
2290,10.0,2631.0,10.0,637905.1125970788
2291,37.0,2098.0,12.0,743049.0118136714
2292,1.0,2631.0,4.0,716324.0537311212
2293,10.0,2488.0,5.0,728599.3802069426
2294,19.0,1797.0,4.0,699283.1047340297
2295,28.0,2913.0,8.0,665729.7825970788
2296,1.0,2074.0,13.0,537276.3723281042
2297,73.0,1335.0,1.0,638951.2579669729
2298,10.0,2471.0,10.0,481857.0733498312
2299,82.0,2043.0,2.0,537897.3723281042
2300,1.0,2936.0,7.0,574879.8123281042
2301,82.0,2118.0,14.0,577667.9627244101
2302,55.0,2135.0,10.0,731107.3891183891
2303,1.0,2913.0,6.0,524199.5533498312
2304,19.0,1734.0,13.0,669026.2458336187
2305,37.0,2796.0,10.0,638950.545357765
2306,19.0,2135.0,13.0,759463.6318052801
2307,73.0,1237.0,8.0,766319.1258336187
2308,82.0,2476.0,4.0,534676.8079669729
2309,55.0,1928.0,3.0,695011.1853577651
2310,82.0,2105.0,8.0,583055.0699192637
2311,55.0,2631.0,2.0,696960.7158336187
2312,46.0,2471.0,12.0,697284.7158336187
2313,28.0,2700.0,14.0,650397.1314326305
2314,73.0,1567.0,9.0,719568.5012369471
2315,55.0,2043.0,3.0,624871.0249412772
2316,37.0,2043.0,6.0,612294.8327244101
2317,46.0,2631.0,2.0,735115.30180528
2318,1.0,1459.0,12.0,595462.1349294311
2319,1.0,2163.0,3.0,714279.2340008646
2320,37.0,1467.0,6.0,571050.182182472
2321,10.0,1783.0,2.0,580137.9787274452
2322,55.0,1459.0,7.0,669992.1812369471
2323,82.0,2631.0,5.0,545268.0924644242
2324,73.0,1237.0,5.0,607032.1966874629
2325,82.0,1161.0,2.0,822295.7308572765
2326,55.0,2105.0,12.0,756136.807679752
2327,64.0,2700.0,10.0,520148.8918735134
2328,55.0,2488.0,6.0,534974.0853577651
2329,19.0,1772.0,10.0,626491.0249412772
2330,28.0,1804.0,4.0,482361.0733498312
2331,28.0,1731.0,4.0,587343.9949412772
2332,19.0,2488.0,13.0,695504.8412369471
2333,46.0,1731.0,1.0,747554.7379983788
2334,37.0,1783.0,4.0,778420.0749294312
2335,64.0,1467.0,10.0,616518.9324644243
2336,10.0,1567.0,14.0,653204.8291183892
2337,37.0,2135.0,14.0,493171.43259707873
2338,64.0,1284.0,14.0,675900.4987274453
2339,10.0,1797.0,13.0,752065.922182472
2340,82.0,2231.0,14.0,755776.4102069426
2341,55.0,2098.0,14.0,549068.3804500827
2342,19.0,2471.0,7.0,728342.5199192637
2343,55.0,2631.0,11.0,761842.0569504637
2344,73.0,2098.0,9.0,734306.5212148326
2345,73.0,1467.0,4.0,726902.5199192637
2346,1.0,2028.0,4.0,771048.5566874628
2347,28.0,2471.0,13.0,465704.22911838925
2348,55.0,1161.0,1.0,679467.5308572765
2349,55.0,2796.0,9.0,715655.1225970787
2350,37.0,2416.0,14.0,667469.9381415535
2351,28.0,2074.0,11.0,760343.1612148324
2352,46.0,2631.0,12.0,493606.6579669729
2353,55.0,2028.0,5.0,667995.1149294311
2354,64.0,2105.0,3.0,578601.0247340297
2355,73.0,1804.0,13.0,724882.172352141
2356,64.0,1335.0,14.0,802382.29180528
2357,37.0,1467.0,1.0,562745.8153672726
2358,64.0,1928.0,4.0,648092.6587274452
2359,19.0,1459.0,12.0,714180.2340008646
2360,46.0,1783.0,13.0,740461.4523281042
2361,55.0,1237.0,10.0,691439.4525970788
2362,1.0,2488.0,5.0,478444.2881415536
2363,73.0,1161.0,13.0,512597.1549294312
2364,1.0,2936.0,6.0,506068.8899192636
2365,1.0,1804.0,6.0,642974.7621824719
2366,82.0,1783.0,12.0,714201.7708572765
2367,46.0,2098.0,2.0,504634.1724644242
2368,28.0,2043.0,7.0,667781.4079669729
2369,46.0,2913.0,2.0,669989.4733498312
2370,28.0,1928.0,7.0,704906.4299192637
2371,64.0,1797.0,8.0,735244.7925970787
2372,1.0,2028.0,1.0,640546.5212369472
2373,28.0,2098.0,4.0,703293.6924644242
2374,55.0,2936.0,1.0,718438.0053577651
2375,1.0,1567.0,2.0,754222.5849294312
2376,46.0,2098.0,3.0,477654.1318136714
